memberStateCode,memberStateName,beginDate,endDate,price,unit,weekNumber,productName,priceType
SI,Slovenia,04/01/2010,10/01/2010,€201.00,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,28/12/2009,03/01/2010,€183.77,national currency/100kg,53,Whole broiler (65%),Selling price
SI,Slovenia,21/12/2009,27/12/2009,€183.77,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,14/12/2009,20/12/2009,€184.58,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,07/12/2009,13/12/2009,€184.94,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,30/11/2009,06/12/2009,€187.48,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,23/11/2009,29/11/2009,€186.76,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,16/11/2009,22/11/2009,€188.46,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,09/11/2009,15/11/2009,€172.60,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,02/11/2009,08/11/2009,€181.32,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,26/10/2009,01/11/2009,€183.10,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,19/10/2009,25/10/2009,€177.01,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,12/10/2009,18/10/2009,€186.29,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,05/10/2009,11/10/2009,€189.38,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,28/09/2009,04/10/2009,€191.27,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,21/09/2009,27/09/2009,€187.94,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,14/09/2009,20/09/2009,€186.23,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,07/09/2009,13/09/2009,€182.63,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,31/08/2009,06/09/2009,€184.12,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,24/08/2009,30/08/2009,€185.65,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,17/08/2009,23/08/2009,€191.44,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,10/08/2009,16/08/2009,€187.09,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,03/08/2009,09/08/2009,€189.20,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,27/07/2009,02/08/2009,€179.22,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,20/07/2009,26/07/2009,€179.56,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,13/07/2009,19/07/2009,€190.67,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,06/07/2009,12/07/2009,€180.41,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,29/06/2009,05/07/2009,€184.45,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,22/06/2009,28/06/2009,€186.49,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,15/06/2009,21/06/2009,€179.79,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,08/06/2009,14/06/2009,€191.29,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,01/06/2009,07/06/2009,€192.39,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,25/05/2009,31/05/2009,€186.33,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,18/05/2009,24/05/2009,€190.08,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,11/05/2009,17/05/2009,€188.87,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,04/05/2009,10/05/2009,€187.05,national currency/100kg,19,Whole broiler (65%),Selling price
SI,Slovenia,27/04/2009,03/05/2009,€197.62,national currency/100kg,18,Whole broiler (65%),Selling price
SI,Slovenia,20/04/2009,26/04/2009,€193.18,national currency/100kg,17,Whole broiler (65%),Selling price
SI,Slovenia,13/04/2009,19/04/2009,€198.95,national currency/100kg,16,Whole broiler (65%),Selling price
SI,Slovenia,06/04/2009,12/04/2009,€186.58,national currency/100kg,15,Whole broiler (65%),Selling price
SI,Slovenia,30/03/2009,05/04/2009,€186.96,national currency/100kg,14,Whole broiler (65%),Selling price
SI,Slovenia,23/03/2009,29/03/2009,€190.76,national currency/100kg,13,Whole broiler (65%),Selling price
SI,Slovenia,16/03/2009,22/03/2009,€189.48,national currency/100kg,12,Whole broiler (65%),Selling price
SI,Slovenia,09/03/2009,15/03/2009,€190.92,national currency/100kg,11,Whole broiler (65%),Selling price
SI,Slovenia,02/03/2009,08/03/2009,€188.72,national currency/100kg,10,Whole broiler (65%),Selling price
SI,Slovenia,23/02/2009,01/03/2009,€188.83,national currency/100kg,9,Whole broiler (65%),Selling price
SI,Slovenia,16/02/2009,22/02/2009,€189.34,national currency/100kg,8,Whole broiler (65%),Selling price
SI,Slovenia,09/02/2009,15/02/2009,€192.89,national currency/100kg,7,Whole broiler (65%),Selling price
SI,Slovenia,02/02/2009,08/02/2009,€191.97,national currency/100kg,6,Whole broiler (65%),Selling price
SI,Slovenia,26/01/2009,01/02/2009,€188.46,national currency/100kg,5,Whole broiler (65%),Selling price
SI,Slovenia,19/01/2009,25/01/2009,€183.95,national currency/100kg,4,Whole broiler (65%),Selling price
SI,Slovenia,12/01/2009,18/01/2009,€191.37,national currency/100kg,3,Whole broiler (65%),Selling price
SI,Slovenia,05/01/2009,11/01/2009,€183.12,national currency/100kg,2,Whole broiler (65%),Selling price
SI,Slovenia,29/12/2008,04/01/2009,€186.68,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,22/12/2008,28/12/2008,€177.83,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,15/12/2008,21/12/2008,€185.99,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,08/12/2008,14/12/2008,€184.95,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,01/12/2008,07/12/2008,€185.19,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,24/11/2008,30/11/2008,€187.69,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,17/11/2008,23/11/2008,€187.47,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,10/11/2008,16/11/2008,€185.86,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,03/11/2008,09/11/2008,€183.87,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,27/10/2008,02/11/2008,€188.14,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,20/10/2008,26/10/2008,€189.93,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,13/10/2008,19/10/2008,€191.60,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,06/10/2008,12/10/2008,€185.47,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,29/09/2008,05/10/2008,€195.11,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,22/09/2008,28/09/2008,€191.93,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,15/09/2008,21/09/2008,€183.48,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,08/09/2008,14/09/2008,€189.85,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,01/09/2008,07/09/2008,€184.86,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,25/08/2008,31/08/2008,€184.34,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,18/08/2008,24/08/2008,€188.63,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,11/08/2008,17/08/2008,€190.07,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,04/08/2008,10/08/2008,€187.00,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,28/07/2008,03/08/2008,€185.22,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,21/07/2008,27/07/2008,€189.09,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,14/07/2008,20/07/2008,€189.26,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,07/07/2008,13/07/2008,€190.40,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,30/06/2008,06/07/2008,€199.91,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,23/06/2008,29/06/2008,€202.63,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,16/06/2008,22/06/2008,€198.97,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,09/06/2008,15/06/2008,€202.72,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,02/06/2008,08/06/2008,€211.26,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,26/05/2008,01/06/2008,€205.82,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,19/05/2008,25/05/2008,€203.19,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,12/05/2008,18/05/2008,€207.01,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,05/05/2008,11/05/2008,€207.53,national currency/100kg,19,Whole broiler (65%),Selling price
SI,Slovenia,28/04/2008,04/05/2008,€201.33,national currency/100kg,18,Whole broiler (65%),Selling price
SI,Slovenia,21/04/2008,27/04/2008,€202.29,national currency/100kg,17,Whole broiler (65%),Selling price
SI,Slovenia,14/04/2008,20/04/2008,€204.82,national currency/100kg,16,Whole broiler (65%),Selling price
SI,Slovenia,07/04/2008,13/04/2008,€207.39,national currency/100kg,15,Whole broiler (65%),Selling price
SI,Slovenia,31/03/2008,06/04/2008,€205.44,national currency/100kg,14,Whole broiler (65%),Selling price
SI,Slovenia,24/03/2008,30/03/2008,€206.36,national currency/100kg,13,Whole broiler (65%),Selling price
SI,Slovenia,17/03/2008,23/03/2008,€201.98,national currency/100kg,12,Whole broiler (65%),Selling price
SI,Slovenia,10/03/2008,16/03/2008,€201.92,national currency/100kg,11,Whole broiler (65%),Selling price
SI,Slovenia,03/03/2008,09/03/2008,€204.10,national currency/100kg,10,Whole broiler (65%),Selling price
SI,Slovenia,25/02/2008,02/03/2008,€206.95,national currency/100kg,9,Whole broiler (65%),Selling price
SI,Slovenia,18/02/2008,24/02/2008,€203.81,national currency/100kg,8,Whole broiler (65%),Selling price
SI,Slovenia,11/02/2008,17/02/2008,€207.71,national currency/100kg,7,Whole broiler (65%),Selling price
SI,Slovenia,04/02/2008,10/02/2008,€208.28,national currency/100kg,6,Whole broiler (65%),Selling price
SI,Slovenia,28/01/2008,03/02/2008,€205.82,national currency/100kg,5,Whole broiler (65%),Selling price
SI,Slovenia,21/01/2008,27/01/2008,€203.29,national currency/100kg,4,Whole broiler (65%),Selling price
SI,Slovenia,14/01/2008,20/01/2008,€202.56,national currency/100kg,3,Whole broiler (65%),Selling price
SI,Slovenia,07/01/2008,13/01/2008,€201.17,national currency/100kg,2,Whole broiler (65%),Selling price
SI,Slovenia,31/12/2007,06/01/2008,€204.46,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,24/12/2007,30/12/2007,€214.24,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,17/12/2007,23/12/2007,€205.38,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,10/12/2007,16/12/2007,€203.82,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,03/12/2007,09/12/2007,€203.96,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,26/11/2007,02/12/2007,€206.95,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,19/11/2007,25/11/2007,€204.13,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,12/11/2007,18/11/2007,€207.31,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,05/11/2007,11/11/2007,€209.89,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,29/10/2007,04/11/2007,€201.22,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,22/10/2007,28/10/2007,€202.12,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,15/10/2007,21/10/2007,€201.82,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,08/10/2007,14/10/2007,€202.86,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,01/10/2007,07/10/2007,€188.39,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,24/09/2007,30/09/2007,€184.56,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,17/09/2007,23/09/2007,€180.26,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,10/09/2007,16/09/2007,€186.04,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,03/09/2007,09/09/2007,€187.18,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,27/08/2007,02/09/2007,€185.70,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,20/08/2007,26/08/2007,€184.78,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,13/08/2007,19/08/2007,€184.77,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,06/08/2007,12/08/2007,€184.40,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,30/07/2007,05/08/2007,€181.75,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,23/07/2007,29/07/2007,€185.17,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,16/07/2007,22/07/2007,€180.75,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,09/07/2007,15/07/2007,€179.82,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,02/07/2007,08/07/2007,€182.56,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,25/06/2007,01/07/2007,€181.82,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,18/06/2007,24/06/2007,€183.24,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,11/06/2007,17/06/2007,€175.15,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,04/06/2007,10/06/2007,€183.80,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,28/05/2007,03/06/2007,€180.97,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,21/05/2007,27/05/2007,€179.92,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,14/05/2007,20/05/2007,€178.86,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,07/05/2007,13/05/2007,€181.04,national currency/100kg,19,Whole broiler (65%),Selling price
SI,Slovenia,30/04/2007,06/05/2007,€176.47,national currency/100kg,18,Whole broiler (65%),Selling price
SI,Slovenia,23/04/2007,29/04/2007,€178.40,national currency/100kg,17,Whole broiler (65%),Selling price
SI,Slovenia,16/04/2007,22/04/2007,€173.96,national currency/100kg,16,Whole broiler (65%),Selling price
SI,Slovenia,09/04/2007,15/04/2007,€171.48,national currency/100kg,15,Whole broiler (65%),Selling price
SI,Slovenia,02/04/2007,08/04/2007,€161.25,national currency/100kg,14,Whole broiler (65%),Selling price
SI,Slovenia,26/03/2007,01/04/2007,€174.43,national currency/100kg,13,Whole broiler (65%),Selling price
SI,Slovenia,19/03/2007,25/03/2007,€165.71,national currency/100kg,12,Whole broiler (65%),Selling price
SI,Slovenia,12/03/2007,18/03/2007,€172.50,national currency/100kg,11,Whole broiler (65%),Selling price
SI,Slovenia,05/03/2007,11/03/2007,€171.00,national currency/100kg,10,Whole broiler (65%),Selling price
SI,Slovenia,26/02/2007,04/03/2007,€170.45,national currency/100kg,9,Whole broiler (65%),Selling price
SI,Slovenia,19/02/2007,25/02/2007,€175.45,national currency/100kg,8,Whole broiler (65%),Selling price
SI,Slovenia,12/02/2007,18/02/2007,€173.94,national currency/100kg,7,Whole broiler (65%),Selling price
SI,Slovenia,05/02/2007,11/02/2007,€167.74,national currency/100kg,6,Whole broiler (65%),Selling price
SI,Slovenia,29/01/2007,04/02/2007,€166.21,national currency/100kg,5,Whole broiler (65%),Selling price
SI,Slovenia,22/01/2007,28/01/2007,€170.37,national currency/100kg,4,Whole broiler (65%),Selling price
SI,Slovenia,15/01/2007,21/01/2007,€178.20,national currency/100kg,3,Whole broiler (65%),Selling price
SI,Slovenia,08/01/2007,14/01/2007,€168.87,national currency/100kg,2,Whole broiler (65%),Selling price
SI,Slovenia,01/01/2007,07/01/2007,€157.60,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,25/12/2006,31/12/2006,€175.94,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,18/12/2006,24/12/2006,€173.10,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,11/12/2006,17/12/2006,€166.12,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,04/12/2006,10/12/2006,€178.08,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,27/11/2006,03/12/2006,€175.33,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,20/11/2006,26/11/2006,€170.90,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,13/11/2006,19/11/2006,€171.18,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,06/11/2006,12/11/2006,€180.99,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,30/10/2006,05/11/2006,€164.86,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,23/10/2006,29/10/2006,€156.16,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,16/10/2006,22/10/2006,€156.79,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,09/10/2006,15/10/2006,€162.30,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,02/10/2006,08/10/2006,€168.28,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,25/09/2006,01/10/2006,€172.64,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,18/09/2006,24/09/2006,€174.26,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,11/09/2006,17/09/2006,€170.06,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,04/09/2006,10/09/2006,€171.45,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,28/08/2006,03/09/2006,€171.80,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,21/08/2006,27/08/2006,€168.24,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,14/08/2006,20/08/2006,€169.36,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,07/08/2006,13/08/2006,€178.88,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,31/07/2006,06/08/2006,€178.44,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,24/07/2006,30/07/2006,€173.75,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,17/07/2006,23/07/2006,€164.76,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,10/07/2006,16/07/2006,€175.86,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,03/07/2006,09/07/2006,€175.60,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,26/06/2006,02/07/2006,€175.03,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,19/06/2006,25/06/2006,€176.25,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,12/06/2006,18/06/2006,€176.69,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,05/06/2006,11/06/2006,€166.78,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,29/05/2006,04/06/2006,€165.39,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,22/05/2006,28/05/2006,€172.99,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,15/05/2006,21/05/2006,€164.61,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,08/05/2006,14/05/2006,€162.86,national currency/100kg,19,Whole broiler (65%),Selling price
SI,Slovenia,01/05/2006,07/05/2006,€169.46,national currency/100kg,18,Whole broiler (65%),Selling price
SI,Slovenia,24/04/2006,30/04/2006,€172.97,national currency/100kg,17,Whole broiler (65%),Selling price
SI,Slovenia,17/04/2006,23/04/2006,€174.38,national currency/100kg,16,Whole broiler (65%),Selling price
SI,Slovenia,10/04/2006,16/04/2006,€168.83,national currency/100kg,15,Whole broiler (65%),Selling price
SI,Slovenia,03/04/2006,09/04/2006,€170.82,national currency/100kg,14,Whole broiler (65%),Selling price
SI,Slovenia,27/03/2006,02/04/2006,€172.68,national currency/100kg,13,Whole broiler (65%),Selling price
SI,Slovenia,20/03/2006,26/03/2006,€167.42,national currency/100kg,12,Whole broiler (65%),Selling price
SI,Slovenia,13/03/2006,19/03/2006,€170.08,national currency/100kg,11,Whole broiler (65%),Selling price
SI,Slovenia,06/03/2006,12/03/2006,€168.25,national currency/100kg,10,Whole broiler (65%),Selling price
SI,Slovenia,27/02/2006,05/03/2006,€170.33,national currency/100kg,9,Whole broiler (65%),Selling price
SI,Slovenia,20/02/2006,26/02/2006,€181.57,national currency/100kg,8,Whole broiler (65%),Selling price
SI,Slovenia,13/02/2006,19/02/2006,€180.61,national currency/100kg,7,Whole broiler (65%),Selling price
SI,Slovenia,06/02/2006,12/02/2006,€180.55,national currency/100kg,6,Whole broiler (65%),Selling price
SI,Slovenia,30/01/2006,05/02/2006,€180.54,national currency/100kg,5,Whole broiler (65%),Selling price
SI,Slovenia,23/01/2006,29/01/2006,€179.59,national currency/100kg,4,Whole broiler (65%),Selling price
SI,Slovenia,16/01/2006,22/01/2006,€174.62,national currency/100kg,3,Whole broiler (65%),Selling price
SI,Slovenia,09/01/2006,15/01/2006,€179.94,national currency/100kg,2,Whole broiler (65%),Selling price
SI,Slovenia,02/01/2006,08/01/2006,€177.85,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,26/12/2005,01/01/2006,€179.67,national currency/100kg,52,Whole broiler (65%),Selling price
SI,Slovenia,19/12/2005,25/12/2005,€177.72,national currency/100kg,51,Whole broiler (65%),Selling price
SI,Slovenia,12/12/2005,18/12/2005,€177.82,national currency/100kg,50,Whole broiler (65%),Selling price
SI,Slovenia,05/12/2005,11/12/2005,€176.70,national currency/100kg,49,Whole broiler (65%),Selling price
SI,Slovenia,28/11/2005,04/12/2005,€179.71,national currency/100kg,48,Whole broiler (65%),Selling price
SI,Slovenia,21/11/2005,27/11/2005,€176.93,national currency/100kg,47,Whole broiler (65%),Selling price
SI,Slovenia,14/11/2005,20/11/2005,€175.99,national currency/100kg,46,Whole broiler (65%),Selling price
SI,Slovenia,07/11/2005,13/11/2005,€181.12,national currency/100kg,45,Whole broiler (65%),Selling price
SI,Slovenia,31/10/2005,06/11/2005,€179.40,national currency/100kg,44,Whole broiler (65%),Selling price
SI,Slovenia,24/10/2005,30/10/2005,€176.48,national currency/100kg,43,Whole broiler (65%),Selling price
SI,Slovenia,17/10/2005,23/10/2005,€176.49,national currency/100kg,42,Whole broiler (65%),Selling price
SI,Slovenia,10/10/2005,16/10/2005,€179.53,national currency/100kg,41,Whole broiler (65%),Selling price
SI,Slovenia,03/10/2005,09/10/2005,€177.59,national currency/100kg,40,Whole broiler (65%),Selling price
SI,Slovenia,26/09/2005,02/10/2005,€177.81,national currency/100kg,39,Whole broiler (65%),Selling price
SI,Slovenia,19/09/2005,25/09/2005,€181.68,national currency/100kg,38,Whole broiler (65%),Selling price
SI,Slovenia,12/09/2005,18/09/2005,€179.04,national currency/100kg,37,Whole broiler (65%),Selling price
SI,Slovenia,05/09/2005,11/09/2005,€177.14,national currency/100kg,36,Whole broiler (65%),Selling price
SI,Slovenia,29/08/2005,04/09/2005,€178.19,national currency/100kg,35,Whole broiler (65%),Selling price
SI,Slovenia,22/08/2005,28/08/2005,€178.45,national currency/100kg,34,Whole broiler (65%),Selling price
SI,Slovenia,15/08/2005,21/08/2005,€172.99,national currency/100kg,33,Whole broiler (65%),Selling price
SI,Slovenia,08/08/2005,14/08/2005,€186.61,national currency/100kg,32,Whole broiler (65%),Selling price
SI,Slovenia,01/08/2005,07/08/2005,€187.57,national currency/100kg,31,Whole broiler (65%),Selling price
SI,Slovenia,25/07/2005,31/07/2005,€177.04,national currency/100kg,30,Whole broiler (65%),Selling price
SI,Slovenia,18/07/2005,24/07/2005,€180.45,national currency/100kg,29,Whole broiler (65%),Selling price
SI,Slovenia,11/07/2005,17/07/2005,€180.78,national currency/100kg,28,Whole broiler (65%),Selling price
SI,Slovenia,04/07/2005,10/07/2005,€177.32,national currency/100kg,27,Whole broiler (65%),Selling price
SI,Slovenia,27/06/2005,03/07/2005,€178.97,national currency/100kg,26,Whole broiler (65%),Selling price
SI,Slovenia,20/06/2005,26/06/2005,€177.70,national currency/100kg,25,Whole broiler (65%),Selling price
SI,Slovenia,13/06/2005,19/06/2005,€173.68,national currency/100kg,24,Whole broiler (65%),Selling price
SI,Slovenia,06/06/2005,12/06/2005,€177.90,national currency/100kg,23,Whole broiler (65%),Selling price
SI,Slovenia,30/05/2005,05/06/2005,€178.17,national currency/100kg,22,Whole broiler (65%),Selling price
SI,Slovenia,23/05/2005,29/05/2005,€178.31,national currency/100kg,21,Whole broiler (65%),Selling price
SI,Slovenia,16/05/2005,22/05/2005,€175.75,national currency/100kg,20,Whole broiler (65%),Selling price
SI,Slovenia,09/05/2005,15/05/2005,€174.73,national currency/100kg,19,Whole broiler (65%),Selling price
SI,Slovenia,02/05/2005,08/05/2005,€175.35,national currency/100kg,18,Whole broiler (65%),Selling price
SI,Slovenia,25/04/2005,01/05/2005,€180.81,national currency/100kg,17,Whole broiler (65%),Selling price
SI,Slovenia,18/04/2005,24/04/2005,€177.61,national currency/100kg,16,Whole broiler (65%),Selling price
SI,Slovenia,11/04/2005,17/04/2005,€176.40,national currency/100kg,15,Whole broiler (65%),Selling price
SI,Slovenia,04/04/2005,10/04/2005,€175.28,national currency/100kg,14,Whole broiler (65%),Selling price
SI,Slovenia,28/03/2005,03/04/2005,€175.66,national currency/100kg,13,Whole broiler (65%),Selling price
SI,Slovenia,21/03/2005,27/03/2005,€170.87,national currency/100kg,12,Whole broiler (65%),Selling price
SI,Slovenia,14/03/2005,20/03/2005,€173.97,national currency/100kg,11,Whole broiler (65%),Selling price
SI,Slovenia,07/03/2005,13/03/2005,€181.28,national currency/100kg,10,Whole broiler (65%),Selling price
SI,Slovenia,28/02/2005,06/03/2005,€182.79,national currency/100kg,9,Whole broiler (65%),Selling price
SI,Slovenia,21/02/2005,27/02/2005,€181.46,national currency/100kg,8,Whole broiler (65%),Selling price
SI,Slovenia,14/02/2005,20/02/2005,€186.95,national currency/100kg,7,Whole broiler (65%),Selling price
SI,Slovenia,07/02/2005,13/02/2005,€188.35,national currency/100kg,6,Whole broiler (65%),Selling price
SI,Slovenia,31/01/2005,06/02/2005,€186.17,national currency/100kg,5,Whole broiler (65%),Selling price
SI,Slovenia,24/01/2005,30/01/2005,€189.69,national currency/100kg,4,Whole broiler (65%),Selling price
SI,Slovenia,17/01/2005,23/01/2005,€182.94,national currency/100kg,3,Whole broiler (65%),Selling price
SI,Slovenia,10/01/2005,16/01/2005,€188.77,national currency/100kg,2,Whole broiler (65%),Selling price
SI,Slovenia,03/01/2005,09/01/2005,€185.82,national currency/100kg,1,Whole broiler (65%),Selling price
SI,Slovenia,27/12/2004,02/01/2005,€177.74,national currency/100kg,53,Whole broiler (65%),Selling price
