beginDate,endDate,price,unit,farmingMethod,marketingYear,weekNumber,memberStateCode,memberStateName
09/05/2022,15/05/2022,€147.43,€/100Kg,Cage,2022,19,SI,Slovenia
09/05/2022,15/05/2022,€403.79,€/100Kg,Organic,2022,19,SI,Slovenia
09/05/2022,15/05/2022,€336.11,€/100Kg,Free range,2022,19,SI,Slovenia
02/05/2022,08/05/2022,€332.71,€/100Kg,Free range,2022,18,SI,Slovenia
02/05/2022,08/05/2022,€141.36,€/100Kg,Cage,2022,18,SI,Slovenia
02/05/2022,08/05/2022,€402.93,€/100Kg,Organic,2022,18,SI,Slovenia
02/05/2022,08/05/2022,€178.29,€/100Kg,Barn,2022,18,SI,Slovenia
25/04/2022,01/05/2022,€329.11,€/100Kg,Free range,2022,17,SI,Slovenia
25/04/2022,01/05/2022,€199.41,€/100Kg,Barn,2022,17,SI,Slovenia
25/04/2022,01/05/2022,€165.96,€/100Kg,Cage,2022,17,SI,Slovenia
25/04/2022,01/05/2022,€398.79,€/100Kg,Organic,2022,17,SI,Slovenia
18/04/2022,24/04/2022,€172.42,€/100Kg,Cage,2022,16,SI,Slovenia
18/04/2022,24/04/2022,€207.10,€/100Kg,Barn,2022,16,SI,Slovenia
18/04/2022,24/04/2022,€320.58,€/100Kg,Free range,2022,16,SI,Slovenia
18/04/2022,24/04/2022,€373.28,€/100Kg,Organic,2022,16,SI,Slovenia
11/04/2022,17/04/2022,€194.49,€/100Kg,Barn,2022,15,SI,Slovenia
11/04/2022,17/04/2022,€334.46,€/100Kg,Free range,2022,15,SI,Slovenia
11/04/2022,17/04/2022,€174.18,€/100Kg,Cage,2022,15,SI,Slovenia
11/04/2022,17/04/2022,€384.48,€/100Kg,Organic,2022,15,SI,Slovenia
04/04/2022,10/04/2022,€196.59,€/100Kg,Barn,2022,14,SI,Slovenia
04/04/2022,10/04/2022,€377.24,€/100Kg,Organic,2022,14,SI,Slovenia
04/04/2022,10/04/2022,€186.11,€/100Kg,Cage,2022,14,SI,Slovenia
04/04/2022,10/04/2022,€336.02,€/100Kg,Free range,2022,14,SI,Slovenia
28/03/2022,03/04/2022,€197.95,€/100Kg,Barn,2022,13,SI,Slovenia
28/03/2022,03/04/2022,€328.67,€/100Kg,Free range,2022,13,SI,Slovenia
28/03/2022,03/04/2022,€371.90,€/100Kg,Organic,2022,13,SI,Slovenia
28/03/2022,03/04/2022,€164.66,€/100Kg,Cage,2022,13,SI,Slovenia
21/03/2022,27/03/2022,€195.36,€/100Kg,Barn,2022,12,SI,Slovenia
21/03/2022,27/03/2022,€368.45,€/100Kg,Organic,2022,12,SI,Slovenia
21/03/2022,27/03/2022,€322.46,€/100Kg,Free range,2022,12,SI,Slovenia
21/03/2022,27/03/2022,€166.49,€/100Kg,Cage,2022,12,SI,Slovenia
14/03/2022,20/03/2022,€375.00,€/100Kg,Organic,2022,11,SI,Slovenia
14/03/2022,20/03/2022,€196.88,€/100Kg,Barn,2022,11,SI,Slovenia
14/03/2022,20/03/2022,€157.96,€/100Kg,Cage,2022,11,SI,Slovenia
14/03/2022,20/03/2022,€327.79,€/100Kg,Free range,2022,11,SI,Slovenia
07/03/2022,13/03/2022,€195.04,€/100Kg,Barn,2022,10,SI,Slovenia
07/03/2022,13/03/2022,€358.45,€/100Kg,Organic,2022,10,SI,Slovenia
07/03/2022,13/03/2022,€154.16,€/100Kg,Cage,2022,10,SI,Slovenia
07/03/2022,13/03/2022,€337.83,€/100Kg,Free range,2022,10,SI,Slovenia
28/02/2022,06/03/2022,€157.38,€/100Kg,Cage,2022,9,SI,Slovenia
28/02/2022,06/03/2022,€345.35,€/100Kg,Organic,2022,9,SI,Slovenia
28/02/2022,06/03/2022,€191.21,€/100Kg,Barn,2022,9,SI,Slovenia
28/02/2022,06/03/2022,€320.10,€/100Kg,Free range,2022,9,SI,Slovenia
21/02/2022,27/02/2022,€348.28,€/100Kg,Organic,2022,8,SI,Slovenia
21/02/2022,27/02/2022,€314.71,€/100Kg,Free range,2022,8,SI,Slovenia
21/02/2022,27/02/2022,€184.77,€/100Kg,Barn,2022,8,SI,Slovenia
21/02/2022,27/02/2022,€161.48,€/100Kg,Cage,2022,8,SI,Slovenia
14/02/2022,20/02/2022,€342.59,€/100Kg,Organic,2022,7,SI,Slovenia
14/02/2022,20/02/2022,€314.16,€/100Kg,Free range,2022,7,SI,Slovenia
14/02/2022,20/02/2022,€182.45,€/100Kg,Barn,2022,7,SI,Slovenia
14/02/2022,20/02/2022,€154.74,€/100Kg,Cage,2022,7,SI,Slovenia
07/02/2022,13/02/2022,€185.31,€/100Kg,Barn,2022,6,SI,Slovenia
07/02/2022,13/02/2022,€351.90,€/100Kg,Organic,2022,6,SI,Slovenia
07/02/2022,13/02/2022,€165.51,€/100Kg,Cage,2022,6,SI,Slovenia
07/02/2022,13/02/2022,€319.38,€/100Kg,Free range,2022,6,SI,Slovenia
31/01/2022,06/02/2022,€315.10,€/100Kg,Free range,2022,5,SI,Slovenia
31/01/2022,06/02/2022,€341.03,€/100Kg,Organic,2022,5,SI,Slovenia
31/01/2022,06/02/2022,€181.96,€/100Kg,Barn,2022,5,SI,Slovenia
31/01/2022,06/02/2022,€153.55,€/100Kg,Cage,2022,5,SI,Slovenia
24/01/2022,30/01/2022,€179.22,€/100Kg,Barn,2022,4,SI,Slovenia
24/01/2022,30/01/2022,€356.72,€/100Kg,Organic,2022,4,SI,Slovenia
24/01/2022,30/01/2022,€314.08,€/100Kg,Free range,2022,4,SI,Slovenia
24/01/2022,30/01/2022,€158.82,€/100Kg,Cage,2022,4,SI,Slovenia
17/01/2022,23/01/2022,€121.07,€/100Kg,Cage,2022,3,SI,Slovenia
17/01/2022,23/01/2022,€315.14,€/100Kg,Free range,2022,3,SI,Slovenia
17/01/2022,23/01/2022,€354.48,€/100Kg,Organic,2022,3,SI,Slovenia
17/01/2022,23/01/2022,€181.83,€/100Kg,Barn,2022,3,SI,Slovenia
10/01/2022,16/01/2022,€308.28,€/100Kg,Organic,2022,2,SI,Slovenia
10/01/2022,16/01/2022,€156.88,€/100Kg,Cage,2022,2,SI,Slovenia
10/01/2022,16/01/2022,€318.82,€/100Kg,Free range,2022,2,SI,Slovenia
10/01/2022,16/01/2022,€181.07,€/100Kg,Barn,2022,2,SI,Slovenia
03/01/2022,09/01/2022,€308.97,€/100Kg,Organic,2022,1,SI,Slovenia
03/01/2022,09/01/2022,€318.40,€/100Kg,Free range,2022,1,SI,Slovenia
03/01/2022,09/01/2022,€181.38,€/100Kg,Barn,2022,1,SI,Slovenia
03/01/2022,09/01/2022,€136.59,€/100Kg,Cage,2022,1,SI,Slovenia
27/12/2021,02/01/2022,€301.56,€/100Kg,Free range,2021,52,SI,Slovenia
27/12/2021,02/01/2022,€322.76,€/100Kg,Organic,2021,52,SI,Slovenia
27/12/2021,02/01/2022,€148.22,€/100Kg,Cage,2022,0,SI,Slovenia
27/12/2021,02/01/2022,€178.35,€/100Kg,Barn,2022,0,SI,Slovenia
27/12/2021,02/01/2022,€322.76,€/100Kg,Organic,2022,0,SI,Slovenia
27/12/2021,02/01/2022,€148.22,€/100Kg,Cage,2021,52,SI,Slovenia
27/12/2021,02/01/2022,€301.56,€/100Kg,Free range,2022,0,SI,Slovenia
27/12/2021,02/01/2022,€178.35,€/100Kg,Barn,2021,52,SI,Slovenia
20/12/2021,26/12/2021,€148.54,€/100Kg,Cage,2021,51,SI,Slovenia
20/12/2021,26/12/2021,€302.73,€/100Kg,Free range,2021,51,SI,Slovenia
20/12/2021,26/12/2021,€174.89,€/100Kg,Barn,2021,51,SI,Slovenia
20/12/2021,26/12/2021,€322.76,€/100Kg,Organic,2021,51,SI,Slovenia
13/12/2021,19/12/2021,€322.76,€/100Kg,Organic,2021,50,SI,Slovenia
13/12/2021,19/12/2021,€148.55,€/100Kg,Cage,2021,50,SI,Slovenia
13/12/2021,19/12/2021,€301.01,€/100Kg,Free range,2021,50,SI,Slovenia
13/12/2021,19/12/2021,€178.63,€/100Kg,Barn,2021,50,SI,Slovenia
06/12/2021,12/12/2021,€322.76,€/100Kg,Organic,2021,49,SI,Slovenia
06/12/2021,12/12/2021,€301.45,€/100Kg,Free range,2021,49,SI,Slovenia
06/12/2021,12/12/2021,€149.07,€/100Kg,Cage,2021,49,SI,Slovenia
06/12/2021,12/12/2021,€179.96,€/100Kg,Barn,2021,49,SI,Slovenia
29/11/2021,05/12/2021,€179.22,€/100Kg,Barn,2021,48,SI,Slovenia
29/11/2021,05/12/2021,€301.57,€/100Kg,Free range,2021,48,SI,Slovenia
29/11/2021,05/12/2021,€145.97,€/100Kg,Cage,2021,48,SI,Slovenia
29/11/2021,05/12/2021,€317.07,€/100Kg,Organic,2021,48,SI,Slovenia
22/11/2021,28/11/2021,€151.20,€/100Kg,Cage,2021,47,SI,Slovenia
22/11/2021,28/11/2021,€176.86,€/100Kg,Barn,2021,47,SI,Slovenia
22/11/2021,28/11/2021,€317.07,€/100Kg,Organic,2021,47,SI,Slovenia
22/11/2021,28/11/2021,€300.49,€/100Kg,Free range,2021,47,SI,Slovenia
15/11/2021,21/11/2021,€179.05,€/100Kg,Barn,2021,46,SI,Slovenia
15/11/2021,21/11/2021,€151.56,€/100Kg,Cage,2021,46,SI,Slovenia
15/11/2021,21/11/2021,€317.07,€/100Kg,Organic,2021,46,SI,Slovenia
15/11/2021,21/11/2021,€300.59,€/100Kg,Free range,2021,46,SI,Slovenia
08/11/2021,14/11/2021,€151.41,€/100Kg,Cage,2021,45,SI,Slovenia
08/11/2021,14/11/2021,€178.77,€/100Kg,Barn,2021,45,SI,Slovenia
08/11/2021,14/11/2021,€301.53,€/100Kg,Free range,2021,45,SI,Slovenia
08/11/2021,14/11/2021,€317.07,€/100Kg,Organic,2021,45,SI,Slovenia
01/11/2021,07/11/2021,€173.75,€/100Kg,Barn,2021,44,SI,Slovenia
01/11/2021,07/11/2021,€150.69,€/100Kg,Cage,2021,44,SI,Slovenia
01/11/2021,07/11/2021,€300.93,€/100Kg,Free range,2021,44,SI,Slovenia
01/11/2021,07/11/2021,€317.07,€/100Kg,Organic,2021,44,SI,Slovenia
25/10/2021,31/10/2021,€148.83,€/100Kg,Cage,2021,43,SI,Slovenia
25/10/2021,31/10/2021,€319.31,€/100Kg,Organic,2021,43,SI,Slovenia
25/10/2021,31/10/2021,€170.30,€/100Kg,Barn,2021,43,SI,Slovenia
25/10/2021,31/10/2021,€297.28,€/100Kg,Free range,2021,43,SI,Slovenia
18/10/2021,24/10/2021,€173.69,€/100Kg,Barn,2021,42,SI,Slovenia
18/10/2021,24/10/2021,€298.56,€/100Kg,Free range,2021,42,SI,Slovenia
18/10/2021,24/10/2021,€319.31,€/100Kg,Organic,2021,42,SI,Slovenia
18/10/2021,24/10/2021,€148.32,€/100Kg,Cage,2021,42,SI,Slovenia
11/10/2021,17/10/2021,€179.40,€/100Kg,Barn,2021,41,SI,Slovenia
11/10/2021,17/10/2021,€149.48,€/100Kg,Cage,2021,41,SI,Slovenia
11/10/2021,17/10/2021,€296.38,€/100Kg,Free range,2021,41,SI,Slovenia
11/10/2021,17/10/2021,€319.31,€/100Kg,Organic,2021,41,SI,Slovenia
04/10/2021,10/10/2021,€149.34,€/100Kg,Cage,2021,40,SI,Slovenia
04/10/2021,10/10/2021,€175.36,€/100Kg,Barn,2021,40,SI,Slovenia
04/10/2021,10/10/2021,€319.31,€/100Kg,Organic,2021,40,SI,Slovenia
04/10/2021,10/10/2021,€299.56,€/100Kg,Free range,2021,40,SI,Slovenia
27/09/2021,03/10/2021,€173.58,€/100Kg,Barn,2021,39,SI,Slovenia
27/09/2021,03/10/2021,€149.86,€/100Kg,Cage,2021,39,SI,Slovenia
27/09/2021,03/10/2021,€299.58,€/100Kg,Free range,2021,39,SI,Slovenia
27/09/2021,03/10/2021,€318.10,€/100Kg,Organic,2021,39,SI,Slovenia
20/09/2021,26/09/2021,€298.12,€/100Kg,Free range,2021,38,SI,Slovenia
20/09/2021,26/09/2021,€150.32,€/100Kg,Cage,2021,38,SI,Slovenia
20/09/2021,26/09/2021,€318.10,€/100Kg,Organic,2021,38,SI,Slovenia
20/09/2021,26/09/2021,€173.99,€/100Kg,Barn,2021,38,SI,Slovenia
13/09/2021,19/09/2021,€150.06,€/100Kg,Cage,2021,37,SI,Slovenia
13/09/2021,19/09/2021,€318.10,€/100Kg,Organic,2021,37,SI,Slovenia
13/09/2021,19/09/2021,€174.54,€/100Kg,Barn,2021,37,SI,Slovenia
13/09/2021,19/09/2021,€300.07,€/100Kg,Free range,2021,37,SI,Slovenia
06/09/2021,12/09/2021,€172.40,€/100Kg,Barn,2021,36,SI,Slovenia
06/09/2021,12/09/2021,€318.10,€/100Kg,Organic,2021,36,SI,Slovenia
06/09/2021,12/09/2021,€298.86,€/100Kg,Free range,2021,36,SI,Slovenia
06/09/2021,12/09/2021,€150.21,€/100Kg,Cage,2021,36,SI,Slovenia
30/08/2021,05/09/2021,€169.81,€/100Kg,Barn,2021,35,SI,Slovenia
30/08/2021,05/09/2021,€297.92,€/100Kg,Free range,2021,35,SI,Slovenia
30/08/2021,05/09/2021,€326.55,€/100Kg,Organic,2021,35,SI,Slovenia
30/08/2021,05/09/2021,€153.37,€/100Kg,Cage,2021,35,SI,Slovenia
23/08/2021,29/08/2021,€326.55,€/100Kg,Organic,2021,34,SI,Slovenia
23/08/2021,29/08/2021,€302.51,€/100Kg,Free range,2021,34,SI,Slovenia
23/08/2021,29/08/2021,€154.04,€/100Kg,Cage,2021,34,SI,Slovenia
23/08/2021,29/08/2021,€172.03,€/100Kg,Barn,2021,34,SI,Slovenia
16/08/2021,22/08/2021,€326.55,€/100Kg,Organic,2021,33,SI,Slovenia
16/08/2021,22/08/2021,€301.25,€/100Kg,Free range,2021,33,SI,Slovenia
16/08/2021,22/08/2021,€168.74,€/100Kg,Barn,2021,33,SI,Slovenia
16/08/2021,22/08/2021,€150.88,€/100Kg,Cage,2021,33,SI,Slovenia
09/08/2021,15/08/2021,€326.55,€/100Kg,Organic,2021,32,SI,Slovenia
09/08/2021,15/08/2021,€305.20,€/100Kg,Free range,2021,32,SI,Slovenia
09/08/2021,15/08/2021,€170.19,€/100Kg,Barn,2021,32,SI,Slovenia
09/08/2021,15/08/2021,€148.10,€/100Kg,Cage,2021,32,SI,Slovenia
02/08/2021,08/08/2021,€150.80,€/100Kg,Cage,2021,31,SI,Slovenia
02/08/2021,08/08/2021,€301.07,€/100Kg,Free range,2021,31,SI,Slovenia
02/08/2021,08/08/2021,€168.40,€/100Kg,Barn,2021,31,SI,Slovenia
02/08/2021,08/08/2021,€326.55,€/100Kg,Organic,2021,31,SI,Slovenia
26/07/2021,01/08/2021,€300.63,€/100Kg,Free range,2021,30,SI,Slovenia
26/07/2021,01/08/2021,€168.20,€/100Kg,Barn,2021,30,SI,Slovenia
26/07/2021,01/08/2021,€326.21,€/100Kg,Organic,2021,30,SI,Slovenia
26/07/2021,01/08/2021,€152.82,€/100Kg,Cage,2021,30,SI,Slovenia
19/07/2021,25/07/2021,€326.21,€/100Kg,Organic,2021,29,SI,Slovenia
19/07/2021,25/07/2021,€299.08,€/100Kg,Free range,2021,29,SI,Slovenia
19/07/2021,25/07/2021,€150.79,€/100Kg,Cage,2021,29,SI,Slovenia
19/07/2021,25/07/2021,€164.42,€/100Kg,Barn,2021,29,SI,Slovenia
12/07/2021,18/07/2021,€298.63,€/100Kg,Free range,2021,28,SI,Slovenia
12/07/2021,18/07/2021,€164.83,€/100Kg,Barn,2021,28,SI,Slovenia
12/07/2021,18/07/2021,€326.21,€/100Kg,Organic,2021,28,SI,Slovenia
12/07/2021,18/07/2021,€152.35,€/100Kg,Cage,2021,28,SI,Slovenia
05/07/2021,11/07/2021,€296.90,€/100Kg,Free range,2021,27,SI,Slovenia
05/07/2021,11/07/2021,€165.23,€/100Kg,Barn,2021,27,SI,Slovenia
05/07/2021,11/07/2021,€153.83,€/100Kg,Cage,2021,27,SI,Slovenia
05/07/2021,11/07/2021,€326.21,€/100Kg,Organic,2021,27,SI,Slovenia
28/06/2021,04/07/2021,€316.72,€/100Kg,Organic,2021,26,SI,Slovenia
28/06/2021,04/07/2021,€296.55,€/100Kg,Free range,2021,26,SI,Slovenia
28/06/2021,04/07/2021,€158.57,€/100Kg,Cage,2021,26,SI,Slovenia
28/06/2021,04/07/2021,€163.03,€/100Kg,Barn,2021,26,SI,Slovenia
21/06/2021,27/06/2021,€316.72,€/100Kg,Organic,2021,25,SI,Slovenia
21/06/2021,27/06/2021,€157.42,€/100Kg,Barn,2021,25,SI,Slovenia
21/06/2021,27/06/2021,€160.60,€/100Kg,Cage,2021,25,SI,Slovenia
21/06/2021,27/06/2021,€300.86,€/100Kg,Free range,2021,25,SI,Slovenia
14/06/2021,20/06/2021,€160.34,€/100Kg,Cage,2021,24,SI,Slovenia
14/06/2021,20/06/2021,€296.90,€/100Kg,Free range,2021,24,SI,Slovenia
14/06/2021,20/06/2021,€161.89,€/100Kg,Barn,2021,24,SI,Slovenia
14/06/2021,20/06/2021,€316.72,€/100Kg,Organic,2021,24,SI,Slovenia
07/06/2021,13/06/2021,€162.58,€/100Kg,Barn,2021,23,SI,Slovenia
07/06/2021,13/06/2021,€300.35,€/100Kg,Free range,2021,23,SI,Slovenia
07/06/2021,13/06/2021,€162.75,€/100Kg,Cage,2021,23,SI,Slovenia
07/06/2021,13/06/2021,€316.72,€/100Kg,Organic,2021,23,SI,Slovenia
31/05/2021,06/06/2021,€300.34,€/100Kg,Free range,2021,22,SI,Slovenia
31/05/2021,06/06/2021,€164.01,€/100Kg,Barn,2021,22,SI,Slovenia
31/05/2021,06/06/2021,€316.72,€/100Kg,Organic,2021,22,SI,Slovenia
31/05/2021,06/06/2021,€160.68,€/100Kg,Cage,2021,22,SI,Slovenia
24/05/2021,30/05/2021,€299.14,€/100Kg,Free range,2021,21,SI,Slovenia
24/05/2021,30/05/2021,€324.83,€/100Kg,Organic,2021,21,SI,Slovenia
24/05/2021,30/05/2021,€167.56,€/100Kg,Barn,2021,21,SI,Slovenia
24/05/2021,30/05/2021,€162.64,€/100Kg,Cage,2021,21,SI,Slovenia
17/05/2021,23/05/2021,€301.21,€/100Kg,Free range,2021,20,SI,Slovenia
17/05/2021,23/05/2021,€167.01,€/100Kg,Barn,2021,20,SI,Slovenia
17/05/2021,23/05/2021,€324.83,€/100Kg,Organic,2021,20,SI,Slovenia
17/05/2021,23/05/2021,€164.94,€/100Kg,Cage,2021,20,SI,Slovenia
10/05/2021,16/05/2021,€300.59,€/100Kg,Free range,2021,19,SI,Slovenia
10/05/2021,16/05/2021,€162.44,€/100Kg,Cage,2021,19,SI,Slovenia
10/05/2021,16/05/2021,€171.60,€/100Kg,Barn,2021,19,SI,Slovenia
10/05/2021,16/05/2021,€324.83,€/100Kg,Organic,2021,19,SI,Slovenia
03/05/2021,09/05/2021,€163.58,€/100Kg,Cage,2021,18,SI,Slovenia
03/05/2021,09/05/2021,€165.28,€/100Kg,Barn,2021,18,SI,Slovenia
03/05/2021,09/05/2021,€324.83,€/100Kg,Organic,2021,18,SI,Slovenia
03/05/2021,09/05/2021,€298.35,€/100Kg,Free range,2021,18,SI,Slovenia
26/04/2021,02/05/2021,€298.38,€/100Kg,Free range,2021,17,SI,Slovenia
26/04/2021,02/05/2021,€324.83,€/100Kg,Organic,2021,17,SI,Slovenia
26/04/2021,02/05/2021,€167.25,€/100Kg,Barn,2021,17,SI,Slovenia
26/04/2021,02/05/2021,€166.66,€/100Kg,Cage,2021,17,SI,Slovenia
19/04/2021,25/04/2021,€169.55,€/100Kg,Barn,2021,16,SI,Slovenia
19/04/2021,25/04/2021,€301.60,€/100Kg,Free range,2021,16,SI,Slovenia
19/04/2021,25/04/2021,€159.26,€/100Kg,Cage,2021,16,SI,Slovenia
19/04/2021,25/04/2021,€307.59,€/100Kg,Organic,2021,16,SI,Slovenia
12/04/2021,18/04/2021,€169.83,€/100Kg,Barn,2021,15,SI,Slovenia
12/04/2021,18/04/2021,€155.88,€/100Kg,Cage,2021,15,SI,Slovenia
12/04/2021,18/04/2021,€307.59,€/100Kg,Organic,2021,15,SI,Slovenia
12/04/2021,18/04/2021,€298.52,€/100Kg,Free range,2021,15,SI,Slovenia
05/04/2021,11/04/2021,€307.59,€/100Kg,Organic,2021,14,SI,Slovenia
05/04/2021,11/04/2021,€300.49,€/100Kg,Free range,2021,14,SI,Slovenia
05/04/2021,11/04/2021,€155.55,€/100Kg,Cage,2021,14,SI,Slovenia
05/04/2021,11/04/2021,€175.17,€/100Kg,Barn,2021,14,SI,Slovenia
29/03/2021,04/04/2021,€162.57,€/100Kg,Cage,2021,13,SI,Slovenia
29/03/2021,04/04/2021,€300.45,€/100Kg,Free range,2021,13,SI,Slovenia
29/03/2021,04/04/2021,€307.59,€/100Kg,Organic,2021,13,SI,Slovenia
29/03/2021,04/04/2021,€173.07,€/100Kg,Barn,2021,13,SI,Slovenia
22/03/2021,28/03/2021,€177.21,€/100Kg,Barn,2021,12,SI,Slovenia
22/03/2021,28/03/2021,€298.27,€/100Kg,Free range,2021,12,SI,Slovenia
22/03/2021,28/03/2021,€317.24,€/100Kg,Organic,2021,12,SI,Slovenia
22/03/2021,28/03/2021,€175.20,€/100Kg,Cage,2021,12,SI,Slovenia
15/03/2021,21/03/2021,€299.66,€/100Kg,Free range,2021,11,SI,Slovenia
15/03/2021,21/03/2021,€317.24,€/100Kg,Organic,2021,11,SI,Slovenia
15/03/2021,21/03/2021,€179.09,€/100Kg,Barn,2021,11,SI,Slovenia
15/03/2021,21/03/2021,€171.40,€/100Kg,Cage,2021,11,SI,Slovenia
08/03/2021,14/03/2021,€241.38,€/100Kg,Organic,2021,10,SI,Slovenia
08/03/2021,14/03/2021,€149.98,€/100Kg,Cage,2021,10,SI,Slovenia
08/03/2021,14/03/2021,€272.41,€/100Kg,Free range,2021,10,SI,Slovenia
08/03/2021,14/03/2021,€165.85,€/100Kg,Barn,2021,10,SI,Slovenia
01/03/2021,07/03/2021,€241.38,€/100Kg,Organic,2021,9,SI,Slovenia
01/03/2021,07/03/2021,€153.00,€/100Kg,Cage,2021,9,SI,Slovenia
01/03/2021,07/03/2021,€270.86,€/100Kg,Free range,2021,9,SI,Slovenia
01/03/2021,07/03/2021,€162.73,€/100Kg,Barn,2021,9,SI,Slovenia
22/02/2021,28/02/2021,€241.38,€/100Kg,Organic,2021,8,SI,Slovenia
22/02/2021,28/02/2021,€154.86,€/100Kg,Cage,2021,8,SI,Slovenia
22/02/2021,28/02/2021,€293.97,€/100Kg,Free range,2021,8,SI,Slovenia
22/02/2021,28/02/2021,€159.79,€/100Kg,Barn,2021,8,SI,Slovenia
15/02/2021,21/02/2021,€261.55,€/100Kg,Free range,2021,7,SI,Slovenia
15/02/2021,21/02/2021,€154.77,€/100Kg,Cage,2021,7,SI,Slovenia
15/02/2021,21/02/2021,€165.34,€/100Kg,Barn,2021,7,SI,Slovenia
15/02/2021,21/02/2021,€241.38,€/100Kg,Organic,2021,7,SI,Slovenia
08/02/2021,14/02/2021,€164.39,€/100Kg,Barn,2021,6,SI,Slovenia
08/02/2021,14/02/2021,€272.76,€/100Kg,Free range,2021,6,SI,Slovenia
08/02/2021,14/02/2021,€241.38,€/100Kg,Organic,2021,6,SI,Slovenia
08/02/2021,14/02/2021,€146.03,€/100Kg,Cage,2021,6,SI,Slovenia
01/02/2021,07/02/2021,€241.38,€/100Kg,Organic,2021,5,SI,Slovenia
01/02/2021,07/02/2021,€103.34,€/100Kg,Cage,2021,5,SI,Slovenia
01/02/2021,07/02/2021,€160.43,€/100Kg,Barn,2021,5,SI,Slovenia
01/02/2021,07/02/2021,€238.28,€/100Kg,Free range,2021,5,SI,Slovenia
25/01/2021,31/01/2021,€103.15,€/100Kg,Cage,2021,4,SI,Slovenia
25/01/2021,31/01/2021,€157.29,€/100Kg,Barn,2021,4,SI,Slovenia
25/01/2021,31/01/2021,€322.93,€/100Kg,Free range,2021,4,SI,Slovenia
25/01/2021,31/01/2021,€241.38,€/100Kg,Organic,2021,4,SI,Slovenia
18/01/2021,24/01/2021,€103.03,€/100Kg,Cage,2021,3,SI,Slovenia
18/01/2021,24/01/2021,€161.48,€/100Kg,Barn,2021,3,SI,Slovenia
18/01/2021,24/01/2021,€228.10,€/100Kg,Free range,2021,3,SI,Slovenia
18/01/2021,24/01/2021,€241.38,€/100Kg,Organic,2021,3,SI,Slovenia
11/01/2021,17/01/2021,€231.55,€/100Kg,Free range,2021,2,SI,Slovenia
11/01/2021,17/01/2021,€241.38,€/100Kg,Organic,2021,2,SI,Slovenia
11/01/2021,17/01/2021,€103.02,€/100Kg,Cage,2021,2,SI,Slovenia
11/01/2021,17/01/2021,€157.81,€/100Kg,Barn,2021,2,SI,Slovenia
04/01/2021,10/01/2021,€227.41,€/100Kg,Free range,2021,1,SI,Slovenia
04/01/2021,10/01/2021,€154.31,€/100Kg,Cage,2021,1,SI,Slovenia
04/01/2021,10/01/2021,€241.38,€/100Kg,Organic,2021,1,SI,Slovenia
04/01/2021,10/01/2021,€168.18,€/100Kg,Barn,2021,1,SI,Slovenia
28/12/2020,03/01/2021,€241.38,€/100Kg,Organic,2020,53,SI,Slovenia
28/12/2020,03/01/2021,€163.81,€/100Kg,Cage,2021,0,SI,Slovenia
28/12/2020,03/01/2021,€164.86,€/100Kg,Barn,2021,0,SI,Slovenia
28/12/2020,03/01/2021,€163.81,€/100Kg,Cage,2020,53,SI,Slovenia
28/12/2020,03/01/2021,€241.38,€/100Kg,Organic,2021,0,SI,Slovenia
28/12/2020,03/01/2021,€221.55,€/100Kg,Free range,2021,0,SI,Slovenia
28/12/2020,03/01/2021,€221.55,€/100Kg,Free range,2020,53,SI,Slovenia
28/12/2020,03/01/2021,€164.86,€/100Kg,Barn,2020,53,SI,Slovenia
21/12/2020,27/12/2020,€148.16,€/100Kg,Cage,2020,52,SI,Slovenia
14/12/2020,20/12/2020,€139.35,€/100Kg,Cage,2020,51,SI,Slovenia
07/12/2020,13/12/2020,€139.29,€/100Kg,Cage,2020,50,SI,Slovenia
30/11/2020,06/12/2020,€136.47,€/100Kg,Cage,2020,49,SI,Slovenia
23/11/2020,29/11/2020,€144.69,€/100Kg,Cage,2020,48,SI,Slovenia
16/11/2020,22/11/2020,€142.27,€/100Kg,Cage,2020,47,SI,Slovenia
09/11/2020,15/11/2020,€137.88,€/100Kg,Cage,2020,46,SI,Slovenia
02/11/2020,08/11/2020,€138.73,€/100Kg,Cage,2020,45,SI,Slovenia
26/10/2020,01/11/2020,€144.61,€/100Kg,Cage,2020,44,SI,Slovenia
19/10/2020,25/10/2020,€141.00,€/100Kg,Cage,2020,43,SI,Slovenia
12/10/2020,18/10/2020,€134.98,€/100Kg,Cage,2020,42,SI,Slovenia
05/10/2020,11/10/2020,€140.18,€/100Kg,Cage,2020,41,SI,Slovenia
28/09/2020,04/10/2020,€140.87,€/100Kg,Cage,2020,40,SI,Slovenia
21/09/2020,27/09/2020,€139.46,€/100Kg,Cage,2020,39,SI,Slovenia
14/09/2020,20/09/2020,€136.42,€/100Kg,Cage,2020,38,SI,Slovenia
07/09/2020,13/09/2020,€137.35,€/100Kg,Cage,2020,37,SI,Slovenia
31/08/2020,06/09/2020,€138.64,€/100Kg,Cage,2020,36,SI,Slovenia
24/08/2020,30/08/2020,€136.63,€/100Kg,Cage,2020,35,SI,Slovenia
17/08/2020,23/08/2020,€130.07,€/100Kg,Cage,2020,34,SI,Slovenia
10/08/2020,16/08/2020,€137.89,€/100Kg,Cage,2020,33,SI,Slovenia
03/08/2020,09/08/2020,€135.48,€/100Kg,Cage,2020,32,SI,Slovenia
27/07/2020,02/08/2020,€126.34,€/100Kg,Cage,2020,31,SI,Slovenia
